DBN,Grade,Year,Number_Tested,Mean_Scale_Score,Num_Level1,Pct_Level1,Num_Level2,Pct_Level2,Num_Level3,Pct_Level3,Num_Level4,Pct_Level4,Num_Level3_and4,Pct_Level3_and4,School_Type,School_Name_x,Borough,Program_Type,Average_Class_Size,School_Name_y,Female_Percentage,Male_Percentage,Asian_Percentage,Black_Percentage,Hispanic_Percentage,Other_Percentage,White_Percentage,Avg_Major_N,Avg_No_Crim_N,Avg_Vio_N,School_Name,Eng_p_11,Aca_p_11,Eng_t_11,Aca_t_11,Eng_s_11,Aca_s_11,Funding
01M188,8,2011,49,658,10,20.4,26,53.1,10,20.4,3,6.1,13,26.5,Public,M,P.S. 188 The Island School,GEN ED,23.7,P.S. 188 The Island School,0.474,0.526,0.012,0.302,0.6409999999999999,0.002,0.042,,2.44092982963,,P.S. 188 The Island School,8.2,7.9,5.7,6.4,7.0,7.5,2476121
01M188,8,2011,49,658,10,20.4,26,53.1,10,20.4,3,6.1,13,26.5,Public,M,P.S. 188 The Island School,GEN ED,23.7,P.S. 188 The Island School,0.474,0.526,0.012,0.302,0.6409999999999999,0.002,0.042,,2.44092982963,,P.S. 188 The Island School,8.2,7.9,5.7,6.4,7.0,7.5,2476121
01M188,8,2011,49,658,10,20.4,26,53.1,10,20.4,3,6.1,13,26.5,Public,M,P.S. 188 The Island School,GEN ED,13.0,P.S. 188 The Island School,0.474,0.526,0.012,0.302,0.6409999999999999,0.002,0.042,,2.44092982963,,P.S. 188 The Island School,8.2,7.9,5.7,6.4,7.0,7.5,2476121
01M292,6,2011,31,644,12,38.7,13,41.9,4,12.9,2,6.5,6,19.4,Public,M,P.S. 188 The Island School,GEN ED,21.0,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,7,2011,36,654,5,13.9,20,55.6,7,19.4,4,11.1,11,30.6,Public,M,P.S. 188 The Island School,GEN ED,20.0,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,7,2011,36,654,5,13.9,20,55.6,7,19.4,4,11.1,11,30.6,Public,M,P.S. 188 The Island School,GEN ED,19.0,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,P.S. 188 The Island School,GEN ED,23.5,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,21.0,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,21.0,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,26.3,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,19.0,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,23.0,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,17.7,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,32.0,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,19.7,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,31.3,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,20.7,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,30.0,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,27.0,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,22.0,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,31.0,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,32.0,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,28.0,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,25.0,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,20.3,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,15.0,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,15.0,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,15.0,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M292,8,2011,49,650,15,30.6,25,51,7,14.3,2,4.1,9,18.4,Public,M,Henry Street School for International Studies,GEN ED,14.0,Henry Street School for International Studies,0.40399999999999997,0.596,0.125,0.281,0.569,0.004,0.02,,2.44092982963,,Henry Street School for International Studies,7.4,7.6,6.1,6.5,6.1,6.7,2838073
01M301,6,2011,45,661,5,11.1,27,60,11,24.4,2,4.4,13,28.9,Public,M,Henry Street School for International Studies,GEN ED,26.0,"Technology, Arts, and Sciences Studio",0.452,0.5479999999999999,0.091,0.247,0.586,0.016,0.059000000000000004,,2.44092982963,,"Technology, Arts, and Sciences Studio",7.4,7.6,8.5,8.0,6.4,7.0,1426640
01M301,7,2011,44,657,9,20.5,15,34.1,15,34.1,5,11.4,20,45.5,Public,,,,21.7807618129,"Technology, Arts, and Sciences Studio",0.452,0.5479999999999999,0.091,0.247,0.586,0.016,0.059000000000000004,,2.44092982963,,"Technology, Arts, and Sciences Studio",7.4,7.6,8.5,8.0,6.4,7.0,1426640
01M301,8,2011,76,663,11,14.5,39,51.3,23,30.3,3,3.9,26,34.2,Public,M,"Technology, Arts, and Sciences Studio",GEN ED,12.0,"Technology, Arts, and Sciences Studio",0.452,0.5479999999999999,0.091,0.247,0.586,0.016,0.059000000000000004,,2.44092982963,,"Technology, Arts, and Sciences Studio",7.4,7.6,8.5,8.0,6.4,7.0,1426640
01M301,8,2011,76,663,11,14.5,39,51.3,23,30.3,3,3.9,26,34.2,Public,M,"Technology, Arts, and Sciences Studio",GEN ED,12.0,"Technology, Arts, and Sciences Studio",0.452,0.5479999999999999,0.091,0.247,0.586,0.016,0.059000000000000004,,2.44092982963,,"Technology, Arts, and Sciences Studio",7.4,7.6,8.5,8.0,6.4,7.0,1426640
01M301,8,2011,76,663,11,14.5,39,51.3,23,30.3,3,3.9,26,34.2,Public,M,"Technology, Arts, and Sciences Studio",GEN ED,12.0,"Technology, Arts, and Sciences Studio",0.452,0.5479999999999999,0.091,0.247,0.586,0.016,0.059000000000000004,,2.44092982963,,"Technology, Arts, and Sciences Studio",7.4,7.6,8.5,8.0,6.4,7.0,1426640
01M315,3,2011,26,698,0,0,7,26.9,9,34.6,10,38.5,19,73.1,Public,M,"Technology, Arts, and Sciences Studio",GEN ED,17.0,The East Village Community School,0.41,0.59,0.085,0.132,0.316,0.094,0.373,,2.44092982963,,The East Village Community School,8.8,8.7,8.3,8.2,,7.7456046748,1357198
01M315,4,2011,21,699,0,0,2,9.5,14,66.7,5,23.8,19,90.5,Public,,,,21.7807618129,The East Village Community School,0.41,0.59,0.085,0.132,0.316,0.094,0.373,,2.44092982963,,The East Village Community School,8.8,8.7,8.3,8.2,,7.7456046748,1357198
01M315,5,2011,12,682,1,8.3,4,33.3,4,33.3,3,25,7,58.3,Public,,,,21.7807618129,The East Village Community School,0.41,0.59,0.085,0.132,0.316,0.094,0.373,,2.44092982963,,The East Village Community School,8.8,8.7,8.3,8.2,,7.7456046748,1357198
01M332,6,2011,27,649,9,33.3,15,55.6,3,11.1,0,0,3,11.1,Public,,,,21.7807618129,University Neighborhood Middle School,0.44799999999999995,0.552,0.017,0.259,0.716,0.0,0.009000000000000001,,2.44092982963,,University Neighborhood Middle School,7.8,8.0,8.5,8.8,7.0,8.1,1116171
01M332,7,2011,29,647,7,24.1,18,62.1,4,13.8,0,0,4,13.8,Public,,,,21.7807618129,University Neighborhood Middle School,0.44799999999999995,0.552,0.017,0.259,0.716,0.0,0.009000000000000001,,2.44092982963,,University Neighborhood Middle School,7.8,8.0,8.5,8.8,7.0,8.1,1116171
01M332,8,2011,47,652,7,14.9,24,51.1,16,34,0,0,16,34,Public,M,The East Village Community School,GEN ED,11.0,University Neighborhood Middle School,0.44799999999999995,0.552,0.017,0.259,0.716,0.0,0.009000000000000001,,2.44092982963,,University Neighborhood Middle School,7.8,8.0,8.5,8.8,7.0,8.1,1116171
01M332,8,2011,47,652,7,14.9,24,51.1,16,34,0,0,16,34,Public,M,The East Village Community School,GEN ED,24.0,University Neighborhood Middle School,0.44799999999999995,0.552,0.017,0.259,0.716,0.0,0.009000000000000001,,2.44092982963,,University Neighborhood Middle School,7.8,8.0,8.5,8.8,7.0,8.1,1116171
01M332,8,2011,47,652,7,14.9,24,51.1,16,34,0,0,16,34,Public,M,The East Village Community School,GEN ED,11.0,University Neighborhood Middle School,0.44799999999999995,0.552,0.017,0.259,0.716,0.0,0.009000000000000001,,2.44092982963,,University Neighborhood Middle School,7.8,8.0,8.5,8.8,7.0,8.1,1116171
01M332,8,2011,47,652,7,14.9,24,51.1,16,34,0,0,16,34,Public,M,The East Village Community School,GEN ED,20.0,University Neighborhood Middle School,0.44799999999999995,0.552,0.017,0.259,0.716,0.0,0.009000000000000001,,2.44092982963,,University Neighborhood Middle School,7.8,8.0,8.5,8.8,7.0,8.1,1116171
01M332,8,2011,47,652,7,14.9,24,51.1,16,34,0,0,16,34,Public,M,University Neighborhood Middle School,GEN ED,11.0,University Neighborhood Middle School,0.44799999999999995,0.552,0.017,0.259,0.716,0.0,0.009000000000000001,,2.44092982963,,University Neighborhood Middle School,7.8,8.0,8.5,8.8,7.0,8.1,1116171
01M345,6,2011,80,667,12,15,35,43.8,27,33.8,6,7.5,33,41.3,Public,M,University Neighborhood Middle School,GEN ED,24.0,"Collaborative Academy of Science, Technology, & La",0.45399999999999996,0.546,0.153,0.183,0.63,0.004,0.031,,2.44092982963,,"Collaborative Academy of Science, Technology, & La",7.6,7.7,6.0,6.5,7.0,7.6,1729284
01M345,7,2011,70,670,13,18.6,21,30,23,32.9,13,18.6,36,51.4,Public,,,,21.7807618129,"Collaborative Academy of Science, Technology, & La",0.45399999999999996,0.546,0.153,0.183,0.63,0.004,0.031,,2.44092982963,,"Collaborative Academy of Science, Technology, & La",7.6,7.7,6.0,6.5,7.0,7.6,1729284
01M345,8,2011,88,671,10,11.4,33,37.5,36,40.9,9,10.2,45,51.1,Public,M,University Neighborhood Middle School,GEN ED,29.0,"Collaborative Academy of Science, Technology, & La",0.45399999999999996,0.546,0.153,0.183,0.63,0.004,0.031,,2.44092982963,,"Collaborative Academy of Science, Technology, & La",7.6,7.7,6.0,6.5,7.0,7.6,1729284
01M345,8,2011,88,671,10,11.4,33,37.5,36,40.9,9,10.2,45,51.1,Public,M,University Neighborhood Middle School,GEN ED,29.0,"Collaborative Academy of Science, Technology, & La",0.45399999999999996,0.546,0.153,0.183,0.63,0.004,0.031,,2.44092982963,,"Collaborative Academy of Science, Technology, & La",7.6,7.7,6.0,6.5,7.0,7.6,1729284
01M345,8,2011,88,671,10,11.4,33,37.5,36,40.9,9,10.2,45,51.1,Public,M,University Neighborhood Middle School,GEN ED,26.2,"Collaborative Academy of Science, Technology, & La",0.45399999999999996,0.546,0.153,0.183,0.63,0.004,0.031,,2.44092982963,,"Collaborative Academy of Science, Technology, & La",7.6,7.7,6.0,6.5,7.0,7.6,1729284
01M345,8,2011,88,671,10,11.4,33,37.5,36,40.9,9,10.2,45,51.1,Public,M,University Neighborhood Middle School,GEN ED,30.0,"Collaborative Academy of Science, Technology, & La",0.45399999999999996,0.546,0.153,0.183,0.63,0.004,0.031,,2.44092982963,,"Collaborative Academy of Science, Technology, & La",7.6,7.7,6.0,6.5,7.0,7.6,1729284
01M345,8,2011,88,671,10,11.4,33,37.5,36,40.9,9,10.2,45,51.1,Public,M,"Collaborative Academy of Science, Technology, & Language-Arts Education",GEN ED,10.0,"Collaborative Academy of Science, Technology, & La",0.45399999999999996,0.546,0.153,0.183,0.63,0.004,0.031,,2.44092982963,,"Collaborative Academy of Science, Technology, & La",7.6,7.7,6.0,6.5,7.0,7.6,1729284
01M345,8,2011,88,671,10,11.4,33,37.5,36,40.9,9,10.2,45,51.1,Public,M,"Collaborative Academy of Science, Technology, & Language-Arts Education",GEN ED,10.0,"Collaborative Academy of Science, Technology, & La",0.45399999999999996,0.546,0.153,0.183,0.63,0.004,0.031,,2.44092982963,,"Collaborative Academy of Science, Technology, & La",7.6,7.7,6.0,6.5,7.0,7.6,1729284
01M361,3,2011,22,683,1,4.5,9,40.9,10,45.5,2,9.1,12,54.5,Public,M,"Collaborative Academy of Science, Technology, & Language-Arts Education",GEN ED,6.7,The Children's Workshop School,0.528,0.47200000000000003,0.14300000000000002,0.12300000000000001,0.306,0.008,0.42100000000000004,,2.44092982963,,The Children's Workshop School,8.3,8.5,8.6,8.6,,7.7456046748,1522952
01M361,4,2011,28,678,4,14.3,8,28.6,11,39.3,5,17.9,16,57.1,Public,M,"Collaborative Academy of Science, Technology, & Language-Arts Education",GEN ED,9.3,The Children's Workshop School,0.528,0.47200000000000003,0.14300000000000002,0.12300000000000001,0.306,0.008,0.42100000000000004,,2.44092982963,,The Children's Workshop School,8.3,8.5,8.6,8.6,,7.7456046748,1522952
01M361,5,2011,34,681,5,14.7,10,29.4,11,32.4,8,23.5,19,55.9,Public,M,"Collaborative Academy of Science, Technology, & Language-Arts Education",GEN ED,34.0,The Children's Workshop School,0.528,0.47200000000000003,0.14300000000000002,0.12300000000000001,0.306,0.008,0.42100000000000004,,2.44092982963,,The Children's Workshop School,8.3,8.5,8.6,8.6,,7.7456046748,1522952
01M361,5,2011,34,681,5,14.7,10,29.4,11,32.4,8,23.5,19,55.9,Public,M,"Collaborative Academy of Science, Technology, & Language-Arts Education",GEN ED,7.0,The Children's Workshop School,0.528,0.47200000000000003,0.14300000000000002,0.12300000000000001,0.306,0.008,0.42100000000000004,,2.44092982963,,The Children's Workshop School,8.3,8.5,8.6,8.6,,7.7456046748,1522952
01M361,5,2011,34,681,5,14.7,10,29.4,11,32.4,8,23.5,19,55.9,Public,M,"Collaborative Academy of Science, Technology, & Language-Arts Education",GEN ED,8.0,The Children's Workshop School,0.528,0.47200000000000003,0.14300000000000002,0.12300000000000001,0.306,0.008,0.42100000000000004,,2.44092982963,,The Children's Workshop School,8.3,8.5,8.6,8.6,,7.7456046748,1522952
01M363,3,2011,39,696,1,2.6,13,33.3,13,33.3,12,30.8,25,64.1,Public,,,,21.7807618129,Neighborhood School,0.47,0.53,0.14,0.165,0.28,0.019,0.396,,2.44092982963,,Neighborhood School,8.4,7.9,7.7,7.4,,7.7456046748,1789216
01M363,4,2011,43,684,1,2.3,15,34.9,21,48.8,6,14,27,62.8,Public,,,,21.7807618129,Neighborhood School,0.47,0.53,0.14,0.165,0.28,0.019,0.396,,2.44092982963,,Neighborhood School,8.4,7.9,7.7,7.4,,7.7456046748,1789216
01M363,5,2011,52,687,0,0,16,30.8,30,57.7,6,11.5,36,69.2,Public,M,The Children's Workshop School,GEN ED,4.7,Neighborhood School,0.47,0.53,0.14,0.165,0.28,0.019,0.396,,2.44092982963,,Neighborhood School,8.4,7.9,7.7,7.4,,7.7456046748,1789216
01M364,3,2011,45,689,4,8.9,8,17.8,25,55.6,8,17.8,33,73.3,Public,M,The Children's Workshop School,GEN ED,21.5,Earth School,0.48200000000000004,0.518,0.139,0.115,0.34299999999999997,0.03,0.373,,2.44092982963,,Earth School,8.9,8.8,9.1,9.0,,7.7456046748,1737169
01M364,3,2011,45,689,4,8.9,8,17.8,25,55.6,8,17.8,33,73.3,Public,M,The Children's Workshop School,GEN ED,9.5,Earth School,0.48200000000000004,0.518,0.139,0.115,0.34299999999999997,0.03,0.373,,2.44092982963,,Earth School,8.9,8.8,9.1,9.0,,7.7456046748,1737169
01M364,4,2011,50,679,3,6,18,36,22,44,7,14,29,58,Public,,,,21.7807618129,Earth School,0.48200000000000004,0.518,0.139,0.115,0.34299999999999997,0.03,0.373,,2.44092982963,,Earth School,8.9,8.8,9.1,9.0,,7.7456046748,1737169
01M364,5,2011,41,690,1,2.4,15,36.6,12,29.3,13,31.7,25,61,Public,,,,21.7807618129,Earth School,0.48200000000000004,0.518,0.139,0.115,0.34299999999999997,0.03,0.373,,2.44092982963,,Earth School,8.9,8.8,9.1,9.0,,7.7456046748,1737169
01M378,6,2011,91,677,4,4.4,40,44,29,31.9,18,19.8,47,51.6,Public,M,The Children's Workshop School,GEN ED,25.0,School for Global Leaders,0.5379999999999999,0.462,0.094,0.21100000000000002,0.643,0.008,0.045,,2.44092982963,,School for Global Leaders,7.8,8.6,5.1,6.6,7.3,8.0,1637260
01M378,7,2011,68,683,2,2.9,12,17.6,31,45.6,23,33.8,54,79.4,Public,,,,21.7807618129,School for Global Leaders,0.5379999999999999,0.462,0.094,0.21100000000000002,0.643,0.008,0.045,,2.44092982963,,School for Global Leaders,7.8,8.6,5.1,6.6,7.3,8.0,1637260
01M378,8,2011,64,675,3,4.7,27,42.2,26,40.6,8,12.5,34,53.1,Public,M,Neighborhood School,GEN ED,10.0,School for Global Leaders,0.5379999999999999,0.462,0.094,0.21100000000000002,0.643,0.008,0.045,,2.44092982963,,School for Global Leaders,7.8,8.6,5.1,6.6,7.3,8.0,1637260
01M378,8,2011,64,675,3,4.7,27,42.2,26,40.6,8,12.5,34,53.1,Public,M,Neighborhood School,GEN ED,33.0,School for Global Leaders,0.5379999999999999,0.462,0.094,0.21100000000000002,0.643,0.008,0.045,,2.44092982963,,School for Global Leaders,7.8,8.6,5.1,6.6,7.3,8.0,1637260
01M450,6,2011,62,677,5,8.1,18,29,27,43.5,12,19.4,39,62.9,Public,M,University Neighborhood High School,GEN ED,9.7,East Side Community School,0.467,0.5329999999999999,0.08,0.254,0.5660000000000001,0.003,0.09699999999999999,0.33,1.76,0.59,East Side Community School,8.1,8.4,8.0,8.8,,7.7456046748,3981706
01M450,6,2011,62,677,5,8.1,18,29,27,43.5,12,19.4,39,62.9,Public,M,University Neighborhood High School,GEN ED,5.0,East Side Community School,0.467,0.5329999999999999,0.08,0.254,0.5660000000000001,0.003,0.09699999999999999,0.33,1.76,0.59,East Side Community School,8.1,8.4,8.0,8.8,,7.7456046748,3981706
01M450,7,2011,63,685,3,4.8,10,15.9,24,38.1,26,41.3,50,79.4,Public,M,University Neighborhood High School,GEN ED,9.2,East Side Community School,0.467,0.5329999999999999,0.08,0.254,0.5660000000000001,0.003,0.09699999999999999,0.33,1.76,0.59,East Side Community School,8.1,8.4,8.0,8.8,,7.7456046748,3981706
01M450,7,2011,63,685,3,4.8,10,15.9,24,38.1,26,41.3,50,79.4,Public,M,University Neighborhood High School,GEN ED,8.0,East Side Community School,0.467,0.5329999999999999,0.08,0.254,0.5660000000000001,0.003,0.09699999999999999,0.33,1.76,0.59,East Side Community School,8.1,8.4,8.0,8.8,,7.7456046748,3981706
01M450,8,2011,55,673,2,3.6,24,43.6,27,49.1,2,3.6,29,52.7,Public,M,University Neighborhood High School,GEN ED,8.4,East Side Community School,0.467,0.5329999999999999,0.08,0.254,0.5660000000000001,0.003,0.09699999999999999,0.33,1.76,0.59,East Side Community School,8.1,8.4,8.0,8.8,,7.7456046748,3981706
01M450,8,2011,55,673,2,3.6,24,43.6,27,49.1,2,3.6,29,52.7,Public,M,University Neighborhood High School,GEN ED,10.0,East Side Community School,0.467,0.5329999999999999,0.08,0.254,0.5660000000000001,0.003,0.09699999999999999,0.33,1.76,0.59,East Side Community School,8.1,8.4,8.0,8.8,,7.7456046748,3981706
01M450,8,2011,55,673,2,3.6,24,43.6,27,49.1,2,3.6,29,52.7,Public,M,University Neighborhood High School,GEN ED,9.0,East Side Community School,0.467,0.5329999999999999,0.08,0.254,0.5660000000000001,0.003,0.09699999999999999,0.33,1.76,0.59,East Side Community School,8.1,8.4,8.0,8.8,,7.7456046748,3981706
01M450,8,2011,55,673,2,3.6,24,43.6,27,49.1,2,3.6,29,52.7,Public,M,University Neighborhood High School,GEN ED,5.0,East Side Community School,0.467,0.5329999999999999,0.08,0.254,0.5660000000000001,0.003,0.09699999999999999,0.33,1.76,0.59,East Side Community School,8.1,8.4,8.0,8.8,,7.7456046748,3981706
01M450,8,2011,55,673,2,3.6,24,43.6,27,49.1,2,3.6,29,52.7,Public,M,University Neighborhood High School,GEN ED,16.9,East Side Community School,0.467,0.5329999999999999,0.08,0.254,0.5660000000000001,0.003,0.09699999999999999,0.33,1.76,0.59,East Side Community School,8.1,8.4,8.0,8.8,,7.7456046748,3981706
01M450,8,2011,55,673,2,3.6,24,43.6,27,49.1,2,3.6,29,52.7,Public,M,University Neighborhood High School,GEN ED,16.2,East Side Community School,0.467,0.5329999999999999,0.08,0.254,0.5660000000000001,0.003,0.09699999999999999,0.33,1.76,0.59,East Side Community School,8.1,8.4,8.0,8.8,,7.7456046748,3981706
01M450,8,2011,55,673,2,3.6,24,43.6,27,49.1,2,3.6,29,52.7,Public,M,University Neighborhood High School,GEN ED,16.2,East Side Community School,0.467,0.5329999999999999,0.08,0.254,0.5660000000000001,0.003,0.09699999999999999,0.33,1.76,0.59,East Side Community School,8.1,8.4,8.0,8.8,,7.7456046748,3981706
01M450,8,2011,55,673,2,3.6,24,43.6,27,49.1,2,3.6,29,52.7,Public,M,University Neighborhood High School,GEN ED,17.0,East Side Community School,0.467,0.5329999999999999,0.08,0.254,0.5660000000000001,0.003,0.09699999999999999,0.33,1.76,0.59,East Side Community School,8.1,8.4,8.0,8.8,,7.7456046748,3981706
